id,municipality,village,county,state,region,postcode,country,hamlet,road,ISO3166-2-lvl4,elevation
5423,Каверинский сельсовет,0,Добринский район,Липецкая область,Центральный федеральный округ,0,Россия,0,0,RU-LIP,145
2049,Пасековское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,188
4976,Юровское сельское поселение,Плюсково,Трубчевский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,170
3643,Берёзовское сельское поселение,0,Аннинский район,Воронежская область,Центральный федеральный округ,396247,Россия,0,0,RU-VOR,145
6805,Льяшевское сельское поселение,0,Тетюшский район,Татарстан,Приволжский федеральный округ,422375,Россия,0,0,RU-TA,119
623,городское поселение Лесогорск,0,Шатковский район,Нижегородская область,Приволжский федеральный округ,607711,Россия,Кирманы,Полевая улица,RU-NIZ,169
6489,Мещегаровский сельсовет,0,Салаватский район,Башкортостан,Приволжский федеральный округ,452495,Россия,0,0,RU-BA,266
6636,0,Коммунаров,городской округ Новомосковск,Тульская область,Центральный федеральный округ,301697,Россия,Новая Деревня,70К-290,RU-TUL,208
5883,0,0,городской округ Новомосковск,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,209
262,городское поселение Ишимбай,0,Ишимбайский район,Башкортостан,Приволжский федеральный округ,453214,Россия,0,Юрматынская,RU-BA,176
5730,Тяжбердинское сельское поселение,Тяжбердино,Алькеевский район,Татарстан,Приволжский федеральный округ,422870,Россия,0,0,RU-TA,143
3369,Алешинское сельское поселение,0,Дубровский район,Брянская область,Центральный федеральный округ,242741,Россия,Жуково,Р-120,RU-BRY,266
4061,Староисаковское сельское поселение,0,Бугульминский район,Татарстан,Приволжский федеральный округ,423211,Россия,0,0,RU-TA,244
5534,Гниловское сельское поселение,0,Острогожский район,Воронежская область,Центральный федеральный округ,397830,Россия,Сибирский,0,RU-VOR,116
6294,Монастырщинское сельское поселение,0,Богучарский район,Воронежская область,Центральный федеральный округ,396772,Россия,0,0,RU-VOR,172
6065,Кимовское сельское поселение,0,Спасский район,Татарстан,Приволжский федеральный округ,422852,Россия,0,0,RU-TA,60
1802,Шварцевское сельское поселение,0,Киреевский район,Тульская область,Центральный федеральный округ,301288,Россия,Михайловка,0,RU-TUL,211
4736,Творишинское сельское поселение,Гордеевка,Гордеевский район,Брянская область,Центральный федеральный округ,243650,Россия,Михайловка,0,RU-BRY,148
6885,городское поселение Щёкино,0,Щёкинский район,Тульская область,Центральный федеральный округ,301241,Россия,0,Песочная улица,RU-TUL,229
2385,Учаллинское сельское поселение,0,Азнакаевский район,Татарстан,Приволжский федеральный округ,423317,Россия,0,0,RU-TA,212
5759,Журавское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,396701,Россия,0,20К-В38-0,RU-VOR,183
1959,Новобелянское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,396717,Россия,0,0,RU-VOR,159
2976,Вознесенское сельское поселение,0,Таловский район,Воронежская область,Центральный федеральный округ,397481,Россия,Покровский,М-4 «Дон» — Бобров — Таловая — Новохопёрск,RU-VOR,131
488,Спасское сельское поселение,0,Бугульминский район,Татарстан,Приволжский федеральный округ,423210,Россия,0,Бугульма — Татарская Дымская,RU-TA,161
1843,Горожанское сельское поселение,0,Рамонский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,98
1734,0,0,городской округ Ефремов,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,194
2911,0,0,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,180
3219,Каранский сельсовет,0,Буздякский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,214
146,Копанянское сельское поселение,0,Ольховатский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,162
5630,Дерезовское сельское поселение,0,Верхнемамонский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,123
1986,Краснореченское сельское поселение,0,Грибановский район,Воронежская область,Центральный федеральный округ,397224,Россия,0,0,RU-VOR,102
1369,Сиренькинское сельское поселение,0,Альметьевский район,Татарстан,Приволжский федеральный округ,423413,Россия,0,0,RU-TA,191
6546,Дмитриевское сельское поселение,Дмитриево,Касимовский район,Рязанская область,Центральный федеральный округ,391357,Россия,0,61К-009,RU-RYA,154
6051,Краснолиманское сельское поселение,0,Панинский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,148
2811,Карпенковское сельское поселение,Карпенково,Каменский район,Воронежская область,Центральный федеральный округ,396521,Россия,Панково,20К-В38-0,RU-VOR,211
659,Пыховское сельское поселение,0,Новохопёрский район,Воронежская область,Центральный федеральный округ,0,Россия,0,Некрыловский - Пыховка,RU-VOR,173
1794,Чичковское сельское поселение,0,Навлинский район,Брянская область,Центральный федеральный округ,0,Россия,Бучнево,0,RU-BRY,195
2511,Деяновский сельсовет,0,Пильнинский район,Нижегородская область,Приволжский федеральный округ,607467,Россия,Ульяновка,22К-0048,RU-NIZ,138
3397,Выгоничское городское поселение,0,Выгоничский район,Брянская область,Центральный федеральный округ,0,Россия,Упологи,15К-301,RU-BRY,174
4282,Дедиловское сельское поселение,0,Киреевский район,Тульская область,Центральный федеральный округ,301781,Россия,0,0,RU-TUL,200
1147,Староматинский сельсовет,0,Бакалинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,134
3272,Белогорьевское сельское поселение,Верхний Карабут,Подгоренский район,Воронежская область,Центральный федеральный округ,396577,Россия,0,«Белгород — Павловск» — с. Верхний Карабут,RU-VOR,178
608,Михайловское сельское поселение,Михайловка,Кантемировский район,Воронежская область,Центральный федеральный округ,396711,Россия,0,20Н-35-12,RU-VOR,147
6287,0,0,городской округ Новомосковск,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,223
3582,Новолиманское сельское поселение,0,Петропавловский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,92
1930,Староведугское сельское поселение,0,Семилукский район,Воронежская область,Центральный федеральный округ,396911,Россия,0,0,RU-VOR,223
197,Кашкинский сельсовет,0,Аскинский район,Башкортостан,Приволжский федеральный округ,452892,Россия,0,0,RU-BA,252
2931,Старотинчалинское сельское поселение,Старые Тинчали,Буинский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,129
2327,Верхнеиндырчинское сельское поселение,0,Апастовский район,Татарстан,Приволжский федеральный округ,422347,Россия,Сибирчи,0,RU-TA,113
4389,Кураловское сельское поселение,Вожи,Спасский район,Татарстан,Приволжский федеральный округ,422858,Россия,0,«Алексеевское — Высокий Колок» — Базяково — Тукай,RU-TA,62
766,Сытобудское сельское поселение,0,Климовский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,173
4496,Караидельский сельсовет,0,Караидельский район,Башкортостан,Приволжский федеральный округ,452360,Россия,0,0,RU-BA,297
4218,Лашманское сельское поселение,Лашманка,Черемшанский район,Татарстан,Приволжский федеральный округ,423110,Россия,0,0,RU-TA,170
3255,Петропавловское сельское поселение,0,Острогожский район,Воронежская область,Центральный федеральный округ,397924,Россия,0,0,RU-VOR,121
202,Верхнеяхшеевское сельское поселение,0,Актанышский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,144
3510,Шахтёрское сельское поселение,0,Узловский район,Тульская область,Центральный федеральный округ,0,Россия,Черемуховка,0,RU-TUL,179
4931,Бяковское сельское поселение,0,Навлинский район,Брянская область,Центральный федеральный округ,0,Россия,Лески,«Украина» — Лески,RU-BRY,181
6390,Репьёвское сельское поселение,Осадчее,Репьёвский район,Воронежская область,Центральный федеральный округ,0,Россия,0,«Курск — Борисоглебск» — Хохольский — Репьёвка,RU-VOR,156
5535,Дурасовский сельсовет,0,Чишминский район,Башкортостан,Приволжский федеральный округ,452141,Россия,0,0,RU-BA,220
1733,Чичковское сельское поселение,0,Навлинский район,Брянская область,Центральный федеральный округ,242113,Россия,0,0,RU-BRY,206
5791,Старочигольское сельское поселение,0,Аннинский район,Воронежская область,Центральный федеральный округ,396212,Россия,0,0,RU-VOR,145
2777,Коренновское сельское поселение,0,Калачеевский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,212
1707,Мелеузовский сельсовет,0,Мелеузовский район,Башкортостан,Приволжский федеральный округ,453315,Россия,0,Р-240,RU-BA,196
5172,Чапаевский сельсовет,0,Кугарчинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,368
5249,Сухогаёвское сельское поселение,Марьевка,Верхнехавский район,Воронежская область,Центральный федеральный округ,396114,Россия,0,«Верхняя Хава — Малый Самовец» — Архангельское,RU-VOR,163
5757,Измалковский сельсовет,0,Измалковский район,Липецкая область,Центральный федеральный округ,399000,Россия,0,0,RU-LIP,190
3474,Скляевское сельское поселение,0,Рамонский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,188
6528,Ульяновское сельское поселение,0,Черемшанский район,Татарстан,Приволжский федеральный округ,423115,Россия,0,0,RU-TA,142
5855,0,Пятовск,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,204
854,Большеболдинский сельсовет,0,Большеболдинский район,Нижегородская область,Приволжский федеральный округ,0,Россия,0,0,RU-NIZ,138
5685,Октябрьский сельсовет,0,Усманский район,Липецкая область,Центральный федеральный округ,0,Россия,0,0,RU-LIP,158
6363,0,0,Лысковский муниципальный округ,Нижегородская область,Приволжский федеральный округ,0,Россия,0,0,RU-NIZ,127
4737,Березкинское сельское поселение,0,Высокогорский район,Татарстан,Приволжский федеральный округ,422714,Россия,Шуман,0,RU-TA,146
4097,Ревякинское сельское поселение,0,Ясногорский район,Тульская область,Центральный федеральный округ,301036,Россия,Хвошня,0,RU-TUL,237
2160,Творишинское сельское поселение,0,Гордеевский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,156
698,Хлебенское сельское поселение,0,Новоусманский район,Воронежская область,Центральный федеральный округ,396317,Россия,0,0,RU-VOR,116
6829,Семилетовский сельсовет,0,Дюртюлинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,163
2999,Петровский сельсовет,Петровское,Ишимбайский район,Башкортостан,Приволжский федеральный округ,453230,Россия,0,80Н-026,RU-BA,179
3696,0,0,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,0,Россия,Меженики,0,RU-BRY,214
1636,Кальмияровский сельсовет,0,Татышлинский район,Башкортостан,Приволжский федеральный округ,452837,Россия,0,0,RU-BA,164
3457,Туровское сельское поселение,Каменка,Верховский район,Орловская область,Центральный федеральный округ,0,Россия,0,0,RU-ORL,211
3581,Троицкое сельское поселение,0,Новохопёрский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,152
1291,Новочеркутинский сельсовет,0,Добринский район,Липецкая область,Центральный федеральный округ,0,Россия,0,0,RU-LIP,128
4659,Гафурийский сельсовет,0,Буздякский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,197
6585,Ольховский сельсовет,0,Лебедянский район,Липецкая область,Центральный федеральный округ,0,Россия,0,0,RU-LIP,200
5616,0,0,Талицкий городской округ,Свердловская область,Уральский федеральный округ,0,Россия,0,0,RU-SVE,139
1853,Высокинское сельское поселение,0,Мценский район,Орловская область,Центральный федеральный округ,0,Россия,Горбовский,0,RU-ORL,209
5232,Веребское сельское поселение,0,Брасовский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,232
3763,0,0,городской округ Новомосковск,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,196
3304,Прудовское сельское поселение,0,Новосильский район,Орловская область,Центральный федеральный округ,0,Россия,0,0,RU-ORL,214
6784,Бахметьевское сельское поселение,0,Богородицкий район,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,220
5727,Иткуловский сельсовет,0,Ишимбайский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,197
3743,Гринёвское сельское поселение,0,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,243541,Россия,Човпня,0,RU-BRY,147
3445,0,0,Каменский городской округ,Свердловская область,Уральский федеральный округ,0,Россия,0,0,RU-SVE,169
1998,Дмитровское сельское поселение,Дмитрово,Почепский район,Брянская область,Центральный федеральный округ,243432,Россия,0,15К-2008,RU-BRY,151
663,Килеевский сельсовет,0,Бакалинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,106
4779,Зареченский сельсовет,0,Кугарчинский район,Башкортостан,Приволжский федеральный округ,0,Россия,Аралбай,Давлетшинский-Аралбай-Семено-Петровское,RU-BA,286
5353,Волчье-Дубравское сельское поселение,0,Тёпло-Огарёвский район,Тульская область,Центральный федеральный округ,0,Россия,0,0,RU-TUL,227
3748,Дубровское сельское поселение,0,Брасовский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,186
4413,0,0,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,198
4744,Чоповское сельское поселение,0,Почепский район,Брянская область,Центральный федеральный округ,0,Россия,Житня,0,RU-BRY,159
5530,Ницинское сельское поселение,0,Слободо-Туринский район,Свердловская область,Уральский федеральный округ,623930,Россия,Звезда,65К-2407000,RU-SVE,75
5575,Солонецкое сельское поселение,0,Воробьёвский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,197
709,Беденьгинское сельское поселение,0,Тетюшский район,Татарстан,Приволжский федеральный округ,422385,Россия,0,0,RU-TA,121
1282,Уральский сельсовет,0,Учалинский район,Башкортостан,Приволжский федеральный округ,453742,Россия,0,0,RU-BA,574
5864,0,0,городской округ Ефремов,Тульская область,Центральный федеральный округ,301847,Россия,Пушкари,0,RU-TUL,186
5068,Гагинский сельсовет,0,Гагинский район,Нижегородская область,Приволжский федеральный округ,607870,Россия,0,0,RU-NIZ,159
2675,Сурьянинское сельское поселение,Руднево,Болховский район,Орловская область,Центральный федеральный округ,0,Россия,Ветрова,0,RU-ORL,220
4029,Подгоренское городское поселение,0,Подгоренский район,Воронежская область,Центральный федеральный округ,396560,Россия,0,20Н-5-24,RU-VOR,188
1306,Каргалинское сельское поселение,0,Чистопольский район,Татарстан,Приволжский федеральный округ,422971,Россия,0,Р-239,RU-TA,115
5496,Карачевское городское поселение,0,Карачевский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,183
5504,Ишеевский сельсовет,0,Ишимбайский район,Башкортостан,Приволжский федеральный округ,453236,Россия,0,0,RU-BA,195
2237,Журавское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,396701,Россия,0,0,RU-VOR,143
3302,Евстратовское сельское поселение,0,Россошанский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,162
5592,Хмелевское сельское поселение,0,Выгоничский район,Брянская область,Центральный федеральный округ,0,Россия,Сосновое Болото,0,RU-BRY,188
2038,Тузлукушевский сельсовет,0,Чекмагушевский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,216
1529,Березинское сельское поселение,0,Унечский район,Брянская область,Центральный федеральный округ,243333,Россия,Казенка,15Н-2731,RU-BRY,188
1663,Кучербаевский сельсовет,0,Благоварский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,164
5450,Митряевское сельское поселение,Митряево,Муслюмовский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,93
6813,Староромашкинское сельское поселение,0,Чистопольский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,113
6838,Криничанское сельское поселение,0,Россошанский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,195
3627,Новосумароковское сельское поселение,0,Бугульминский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,283
5739,Денисковичское сельское поселение,0,Злынковский район,Брянская область,Центральный федеральный округ,0,Россия,0,0,RU-BRY,148
5147,Зеленоклиновский сельсовет,0,Альшеевский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,270
4891,Николаевское сельское поселение,0,Мензелинский район,Татарстан,Приволжский федеральный округ,0,Россия,Русский Каран,0,RU-TA,141
2693,0,Лазаревка,городской округ Кашира,Московская область,Центральный федеральный округ,140570,Россия,0,0,RU-MOS,170
3060,Яблоновский сельсовет,Яблоново,Краснинский район,Липецкая область,Центральный федеральный округ,399662,Россия,0,42К-484,RU-LIP,182
1597,Кривоносовское сельское поселение,0,Россошанский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,155
6700,Старомеловатское сельское поселение,0,Петропавловский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,191
2729,0,0,Бутурлинский муниципальный округ,Нижегородская область,Приволжский федеральный округ,0,Россия,0,0,RU-NIZ,130
2625,Галкинское сельское поселение,0,Камышловский район,Свердловская область,Уральский федеральный округ,624860,Россия,Калина,Подъезд к п. Калина от км 6+085 а/д «г. Камышлов — г. Ирбит — г. Туринск — г. Тавда»,RU-SVE,128
5915,Краснобратское сельское поселение,0,Калачеевский район,Воронежская область,Центральный федеральный округ,397631,Россия,0,0,RU-VOR,177
3157,Таймасовский сельсовет,Ялчикаево,Куюргазинский район,Башкортостан,Приволжский федеральный округ,453359,Россия,0,0,RU-BA,323
3314,Ливенское сельское поселение,0,Павловский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,149
1722,Криушанское сельское поселение,0,Панинский район,Воронежская область,Центральный федеральный округ,396151,Россия,0,0,RU-VOR,144
5279,Манинское сельское поселение,0,Калачеевский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,167
6668,Зайцевское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,396725,Россия,Колесниковка,0,RU-VOR,236
1059,Новосолдатское сельское поселение,0,Репьёвский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,155
4636,Среднеикорецкое сельское поселение,0,Лискинский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,129
3242,Землянское сельское поселение,Землянск,Семилукский район,Воронежская область,Центральный федеральный округ,396920,Россия,Ливенка,20Н-2-28,RU-VOR,230
1678,Подлубовский сельсовет,Орловка,Кармаскалинский район,Башкортостан,Приволжский федеральный округ,453006,Россия,0,0,RU-BA,143
6374,Кипчак-Аскаровский сельсовет,0,Альшеевский район,Башкортостан,Приволжский федеральный округ,452114,Россия,0,0,RU-BA,137
6628,Краснокадкинское сельское поселение,0,Нижнекамский район,Татарстан,Приволжский федеральный округ,0,Россия,0,0,RU-TA,119
1757,Кантемировское городское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,153
6019,Московское сельское поселение,0,Почепский район,Брянская область,Центральный федеральный округ,243429,Россия,0,0,RU-BRY,190
4191,Гринёвское сельское поселение,0,Стародубский муниципальный округ,Брянская область,Центральный федеральный округ,243540,Россия,0,0,RU-BRY,170
5116,Можайское сельское поселение,0,Каширский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,141
563,0,0,городской округ Богданович,Свердловская область,Уральский федеральный округ,0,Россия,0,0,RU-SVE,208
2790,Шараповский сельсовет,0,Шатковский район,Нижегородская область,Приволжский федеральный округ,0,Россия,0,0,RU-NIZ,162
863,Паньковское сельское поселение,0,Новодеревеньковский район,Орловская область,Центральный федеральный округ,0,Россия,Красное Озеро,0,RU-ORL,258
1484,Месягутовский сельсовет,Месягутово,Янаульский район,Башкортостан,Приволжский федеральный округ,0,Россия,Старый Алдар,80Н-580,RU-BA,106
5977,Петровский сельсовет,Аннино,Грязинский район,Липецкая область,Центральный федеральный округ,399053,Россия,0,42К-045,RU-LIP,141
5134,Бахмутский сельсовет,0,Куюргазинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,328
206,Сетоловское сельское поселение,0,Почепский район,Брянская область,Центральный федеральный округ,0,Россия,Паниковка,0,RU-BRY,162
4488,Бала-Четырманский сельсовет,0,Фёдоровский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,252
870,Зильдяровский сельсовет,0,Миякинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,322
4493,0,Медовая,городской округ Ефремов,Тульская область,Центральный федеральный округ,301846,Россия,0,0,RU-TUL,176
502,Фисенковское сельское поселение,0,Кантемировский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,146
1028,Ананьевский сельсовет,0,Княгининский район,Нижегородская область,Приволжский федеральный округ,606343,Россия,0,0,RU-NIZ,135
3840,Петропавловское сельское поселение,0,Петропавловский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,161
2690,Кошелёвское сельское поселение,Козьминское,Свердловский район,Орловская область,Центральный федеральный округ,0,Россия,Слобода,Змиёвка — Никольское,RU-ORL,203
5581,Орменское сельское поселение,0,Выгоничский район,Брянская область,Центральный федеральный округ,0,Россия,Маковье,0,RU-BRY,166
5056,Подлесненский сельсовет,Ишпарсово,Стерлитамакский район,Башкортостан,Приволжский федеральный округ,453152,Россия,0,Дорожная улица,RU-BA,165
1570,Староакбуляковский сельсовет,0,Караидельский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,214
2773,Имянликулевский сельсовет,0,Чекмагушевский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,155
5991,Семёно-Александровское сельское поселение,0,Бобровский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,109
2731,Гришевское сельское поселение,0,Подгоренский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,189
6242,Ясенковское сельское поселение,0,Бобровский район,Воронежская область,Центральный федеральный округ,397721,Россия,0,0,RU-VOR,152
804,Ольховское сельское поселение,0,Шацкий район,Рязанская область,Центральный федеральный округ,391582,Россия,Никито-Поляны,0,RU-RYA,144
5847,0,Берники,городской округ Тула,Тульская область,Центральный федеральный округ,0,Россия,Гремячево,0,RU-TUL,148
3645,Ястребиновский сельсовет,0,Становлянский район,Липецкая область,Центральный федеральный округ,0,Россия,0,0,RU-LIP,230
2454,0,0,Жуковский муниципальный округ,Брянская область,Центральный федеральный округ,242732,Россия,0,15Н-824,RU-BRY,201
4598,Кочетовский сельсовет,0,Сеченовский район,Нижегородская область,Приволжский федеральный округ,607560,Россия,0,22К-0162,RU-NIZ,184
3104,Посевкинское сельское поселение,0,Грибановский район,Воронежская область,Центральный федеральный округ,397218,Россия,0,0,RU-VOR,152
4875,Покровское сельское поселение,0,Павловский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,95
5959,Марковское сельское поселение,0,Каменский район,Воронежская область,Центральный федеральный округ,396507,Россия,Верхние Марки,Каменка — Марки,RU-VOR,107
200,Подлесно-Шенталинское сельское поселение,Большие Полянки,Алексеевский район,Татарстан,Приволжский федеральный округ,422911,Россия,Кзыл-Чишма,Билярский тракт,RU-TA,125
6278,Краснолипьевское сельское поселение,0,Репьёвский район,Воронежская область,Центральный федеральный округ,396385,Россия,0,0,RU-VOR,190
3099,Коленовское сельское поселение,0,Новохопёрский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,137
6184,Нарышкинское сельское поселение,0,Тёпло-Огарёвский район,Тульская область,Центральный федеральный округ,301900,Россия,Варваринский,0,RU-TUL,229
2278,Среднекарамалинский сельсовет,0,Ермекеевский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,231
3561,Новотроицкий сельсовет,Новотроицкое,Чишминский район,Башкортостан,Приволжский федеральный округ,452160,Россия,0,80Н-545,RU-BA,238
5892,Мазурское сельское поселение,0,Поворинский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,102
4474,Староарзаматовский сельсовет,0,Мишкинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,218
6432,0,0,Новозыбковский городской округ,Брянская область,Центральный федеральный округ,243003,Россия,0,А-240,RU-BRY,185
4514,Бутырское сельское поселение,0,Репьёвский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,112
5794,Исаметовский сельсовет,Исаметово,Илишевский район,Башкортостан,Приволжский федеральный округ,0,Россия,Тукай-Тамак,0,RU-BA,157
391,Краснобратское сельское поселение,0,Калачеевский район,Воронежская область,Центральный федеральный округ,397631,Россия,0,0,RU-VOR,189
6736,Корнеевский сельсовет,0,Мелеузовский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,272
5618,Верхнекарачанское сельское поселение,Верхний Карачан,Грибановский район,Воронежская область,Центральный федеральный округ,397220,Россия,0,Ленинская улица,RU-VOR,124
5258,Большеарский сельсовет,0,Лукояновский район,Нижегородская область,Приволжский федеральный округ,607817,Россия,0,22К-0076,RU-NIZ,160
1495,Андреевский сельсовет,0,Илишевский район,Башкортостан,Приволжский федеральный округ,452271,Россия,0,0,RU-BA,104
2695,Копей-Кубовский сельсовет,0,Буздякский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,289
2027,Филоновское сельское поселение,0,Богучарский район,Воронежская область,Центральный федеральный округ,0,Россия,0,0,RU-VOR,202
5248,Староматинский сельсовет,0,Бакалинский район,Башкортостан,Приволжский федеральный округ,0,Россия,0,0,RU-BA,108
5463,Суньское сельское поселение,Нижняя Сунь,Мамадышский район,Татарстан,Приволжский федеральный округ,422158,Россия,Средняя Сунь,16К-1137,RU-TA,98
2568,Высокское сельское поселение,0,Унечский район,Брянская область,Центральный федеральный округ,243314,Россия,Плотково,Луговая улица,RU-BRY,205
64,Шалинское сельское поселение,0,Пестречинский район,Татарстан,Приволжский федеральный округ,422796,Россия,0,0,RU-TA,156
